Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,BX80562Q6600,Intel,Core2 Quad Q6600,1049,41.6,59658,https://cpu.userbenchmark.com/Intel-Core2-Quad-Q6600/Rating/1980
CPU,,Intel,Celeron B815,1050,41.6,2620,https://cpu.userbenchmark.com/SpeedTest/3210/IntelR-CeleronR-CPU-B815---160GHz
CPU,,Intel,Core i5-5300U,1051,41.6,29898,https://cpu.userbenchmark.com/SpeedTest/16790/IntelR-CoreTM-i5-5300U-CPU---230GHz
CPU,,AMD,Athlon II X2 B24,1052,41.6,2045,https://cpu.userbenchmark.com/SpeedTest/6359/AMD-Athlontm-II-X2-B24-Processor
CPU,,Intel,Core2 Quad Q9000,1053,41.5,869,https://cpu.userbenchmark.com/SpeedTest/5898/IntelR-CoreTM2-Quad--CPU---Q9000----200GHz
CPU,,Intel,Celeron 887,1054,41.5,588,https://cpu.userbenchmark.com/SpeedTest/24/IntelR-CeleronR-CPU-887---150GHz
CPU,,AMD,A10-5750M APU,1055,41.5,4247,https://cpu.userbenchmark.com/SpeedTest/3779/AMD-A10-5750M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i5 M 560,1056,41.4,10722,https://cpu.userbenchmark.com/SpeedTest/623/IntelR-CoreTM-i5-CPU-------M-560----267GHz
CPU,,Intel,Core i5-4210U,1057,41.3,82966,https://cpu.userbenchmark.com/SpeedTest/12662/IntelR-CoreTM-i5-4210U-CPU---170GHz
CPU,,Intel,Core2 Extreme X9100,1058,41.3,548,https://cpu.userbenchmark.com/SpeedTest/6202/IntelR-CoreTM2-Extreme-CPU-X9100----306GHz
CPU,,Intel,Core i5-6200U,1059,41.3,135462,https://cpu.userbenchmark.com/SpeedTest/36796/IntelR-CoreTM-i5-6200U-CPU---230GHz
CPU,,Intel,Core2 Duo E8300,1060,41.3,1428,https://cpu.userbenchmark.com/SpeedTest/1068/IntelR-CoreTM2-Duo-CPU-----E8300----283GHz
CPU,,Intel,Core i3-2365M,1061,41.2,2016,https://cpu.userbenchmark.com/SpeedTest/2519/IntelR-CoreTM-i3-2365M-CPU---140GHz
CPU,,AMD,Athlon X2 240,1062,41.1,291,https://cpu.userbenchmark.com/SpeedTest/8553/AMD-Athlontm-X2-240-Processor
CPU,,Intel,Celeron 1017U,1063,41.1,1642,https://cpu.userbenchmark.com/SpeedTest/3839/IntelR-CeleronR-CPU-1017U---160GHz
CPU,,Intel,Core i5 M 480,1064,41.1,16023,https://cpu.userbenchmark.com/SpeedTest/3496/IntelR-CoreTM-i5-CPU-------M-480----267GHz
CPU,,AMD,Phenom X3 8650,1065,41,1447,https://cpu.userbenchmark.com/SpeedTest/4548/AMD-Phenomtm-8650-Triple-Core-Processor
CPU,,AMD,A8-3530MX APU,1066,40.9,441,https://cpu.userbenchmark.com/SpeedTest/1796/AMD-A8-3530MX-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i5 M 540,1067,40.9,8329,https://cpu.userbenchmark.com/SpeedTest/882/IntelR-CoreTM-i5-CPU-------M-540----253GHz
CPU,,Intel,Pentium G6950,1068,40.7,1090,https://cpu.userbenchmark.com/SpeedTest/638/IntelR-PentiumR-CPU--------G6950----280GHz
CPU,,Intel,Xeon E5345,1069,40.7,284,https://cpu.userbenchmark.com/SpeedTest/10151/IntelR-XeonR-CPU-----------E5345----233GHz
CPU,,AMD,A10-7800 APU (2014 D.Ka),1070,40.7,15719,https://cpu.userbenchmark.com/SpeedTest/13491/AMD-A10-7800-Radeon-R7-12-Compute-Cores-4C-8G
CPU,,AMD,Ryzen 3 3200U,1071,40.7,21522,https://cpu.userbenchmark.com/SpeedTest/771805/AMD-Ryzen-3-3200U-with-Radeon-Vega-Mobile-Gfx
CPU,,Intel,Pentium E6800,1072,40.7,851,https://cpu.userbenchmark.com/SpeedTest/4231/PentiumR-Dual-Core--CPU------E6800----333GHz
CPU,AD9800AHABBOX,AMD,A12-9800E APU (2016 M.BR),1073,40.7,768,https://cpu.userbenchmark.com/SpeedTest/345210/AMD-A12-9800E-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,AMD,Athlon 64 X2 Dual Core 6000+,1074,40.7,5594,https://cpu.userbenchmark.com/SpeedTest/5708/AMD-Athlontm-64-X2-Dual-Core-Processor-6000-
CPU,,Intel,Core2 Duo T9900,1075,40.7,1008,https://cpu.userbenchmark.com/SpeedTest/972/IntelR-CoreTM2-Duo-CPU-----T9900----306GHz
CPU,,Intel,Core2 Duo T9800,1076,40.6,537,https://cpu.userbenchmark.com/SpeedTest/7044/IntelR-CoreTM2-Duo-CPU-----T9800----293GHz
CPU,,Intel,Core i7 L 640,1077,40.6,2030,https://cpu.userbenchmark.com/SpeedTest/4880/IntelR-CoreTM-i7-CPU-------L-640----213GHz
CPU,,AMD,Athlon II X2 245,1078,40.6,6247,https://cpu.userbenchmark.com/SpeedTest/2018/AMD-Athlontm-II-X2-245-Processor
CPU,,Intel,Celeron 877,1079,40.5,671,https://cpu.userbenchmark.com/SpeedTest/6414/IntelR-CeleronR-CPU-877---140GHz
CPU,,AMD,Athlon 7850,1080,40.5,530,https://cpu.userbenchmark.com/SpeedTest/2660/AMD-Athlontm-7850-Dual-Core-Processor
CPU,,AMD,A6-3620 APU,1081,40.5,2758,https://cpu.userbenchmark.com/SpeedTest/8057/AMD-A6-3620-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i3-7020U,1082,40.5,28454,https://cpu.userbenchmark.com/SpeedTest/576199/IntelR-CoreTM-i3-7020U-CPU---230GHz
CPU,,AMD,Phenom 9150e,1083,40.5,947,https://cpu.userbenchmark.com/SpeedTest/7599/AMD-Phenomtm-9150e-Quad-Core-Processor
CPU,,Intel,Core i5-6300U,1084,40.4,59619,https://cpu.userbenchmark.com/SpeedTest/27864/IntelR-CoreTM-i5-6300U-CPU---240GHz
CPU,,Intel,Celeron B800,1085,40.4,2662,https://cpu.userbenchmark.com/SpeedTest/6775/IntelR-CeleronR-CPU-B800---150GHz
CPU,,AMD,A8-3510MX APU,1086,40.3,528,https://cpu.userbenchmark.com/SpeedTest/5873/AMD-A8-3510MX-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon II X2 250 (2013 D.Ri),1087,40.3,19471,https://cpu.userbenchmark.com/SpeedTest/1064/AMD-Athlontm-II-X2-250-Processor
CPU,,Intel,Core2 Duo E8400,1088,40.3,68540,https://cpu.userbenchmark.com/Intel-Core2-Duo-E8400/Rating/2720
CPU,,Intel,Core2 Duo P9700,1089,40.3,485,https://cpu.userbenchmark.com/SpeedTest/3330/IntelR-CoreTM2-Duo-CPU-----P9700----280GHz
CPU,,Intel,Core i5 M 460,1090,40.3,18336,https://cpu.userbenchmark.com/SpeedTest/126/IntelR-CoreTM-i5-CPU-------M-460----253GHz
CPU,,AMD,A6-5400K APU,1091,40.3,7836,https://cpu.userbenchmark.com/SpeedTest/4113/AMD-A6-5400K-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Celeron 3205U,1092,40.3,915,https://cpu.userbenchmark.com/SpeedTest/28911/IntelR-CeleronR-3205U---150GHz
CPU,,Intel,Core2 Duo E8200,1093,40.2,4318,https://cpu.userbenchmark.com/SpeedTest/3200/IntelR-CoreTM2-Duo-CPU-----E8200----266GHz
CPU,,Intel,Core i5 M 520,1094,40.1,23644,https://cpu.userbenchmark.com/SpeedTest/812/IntelR-CoreTM-i5-CPU-------M-520----240GHz
CPU,,AMD,Athlon II X2 240,1095,40.1,5506,https://cpu.userbenchmark.com/SpeedTest/4133/AMD-Athlontm-II-X2-240-Processor
CPU,,Intel,Core i5 M 450,1096,40,8084,https://cpu.userbenchmark.com/SpeedTest/2006/IntelR-CoreTM-i5-CPU-------M-450----240GHz
CPU,,AMD,A4-6300 APU,1097,40,10924,https://cpu.userbenchmark.com/SpeedTest/10639/AMD-A4-6300-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium 987,1098,39.9,1524,https://cpu.userbenchmark.com/SpeedTest/4947/IntelR-PentiumR-CPU-987---150GHz
CPU,,AMD,A4-5300 APU,1099,39.9,7032,https://cpu.userbenchmark.com/SpeedTest/3554/AMD-A4-5300-APU-with-Radeontm-HD-Graphics
CPU,AD9600AGABBOX,AMD,A8-9600 APU (2016 D.BR),1100,39.9,12273,https://cpu.userbenchmark.com/SpeedTest/339630/AMD-A8-9600-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,,AMD,A6-6400K APU,1101,39.8,13306,https://cpu.userbenchmark.com/SpeedTest/3048/AMD-A6-6400K-APU-with-Radeontm-HD-Graphics
CPU,FM983PAEY44AB,AMD,FX-9830P APU (2016 M.BR),1102,39.8,4052,https://cpu.userbenchmark.com/SpeedTest/215072/AMD-FX-9830P-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,Intel,Core i3 M 380,1103,39.8,21755,https://cpu.userbenchmark.com/SpeedTest/919/IntelR-CoreTM-i3-CPU-------M-380----253GHz
CPU,,Intel,Core i3-2357M,1104,39.8,125,https://cpu.userbenchmark.com/SpeedTest/6916/IntelR-CoreTM-i3-2357M-CPU---130GHz
CPU,,AMD,Phenom II N850,1105,39.7,308,https://cpu.userbenchmark.com/SpeedTest/6473/AMD-Phenomtm-II-N850-Triple-Core-Processor
CPU,,AMD,Phenom II N930,1106,39.7,536,https://cpu.userbenchmark.com/SpeedTest/6654/AMD-Phenomtm-II-N930-Quad-Core-Processor
CPU,,Intel,Pentium E6700,1107,39.6,5273,https://cpu.userbenchmark.com/SpeedTest/2030/PentiumR-Dual-Core--CPU------E6700----320GHz
CPU,,Intel,Core2 Duo E7600,1108,39.6,4159,https://cpu.userbenchmark.com/SpeedTest/4924/IntelR-CoreTM2-Duo-CPU-----E7600----306GHz
CPU,,Intel,Core2 X6800,1109,39.6,267,https://cpu.userbenchmark.com/SpeedTest/8640/IntelR-CoreTM2-CPU---------X6800----293GHz
CPU,,Intel,Core2 Duo E6850,1110,39.6,4150,https://cpu.userbenchmark.com/SpeedTest/681/IntelR-CoreTM2-Duo-CPU-----E6850----300GHz
CPU,,Intel,Xeon E5335,1111,39.5,166,https://cpu.userbenchmark.com/SpeedTest/24658/IntelR-XeonR-CPU-----------E5335----200GHz
CPU,FH8068003067415,Intel,Pentium Silver J5005,1112,39.5,2202,https://cpu.userbenchmark.com/SpeedTest/487063/IntelR-PentiumR-Silver-J5005-CPU---150GHz
CPU,,Intel,Core2 Duo T9500,1113,39.4,996,https://cpu.userbenchmark.com/SpeedTest/4254/IntelR-CoreTM2-Duo-CPU-----T9500----260GHz
CPU,,Intel,Celeron 1007U,1114,39.4,5995,https://cpu.userbenchmark.com/SpeedTest/3995/IntelR-CeleronR-CPU-1007U---150GHz
CPU,,Intel,Core i5 M 430,1115,39.4,14318,https://cpu.userbenchmark.com/SpeedTest/34/IntelR-CoreTM-i5-CPU-------M-430----227GHz
CPU,,AMD,Phenom X3 8450,1116,39.3,1789,https://cpu.userbenchmark.com/SpeedTest/3789/AMD-Phenomtm-8450-Triple-Core-Processor
CPU,HE8067702740049,Intel,Pentium Gold 4425Y,1117,39.3,557,https://cpu.userbenchmark.com/SpeedTest/786431/IntelR-PentiumR-CPU-4425Y---170GHz
CPU,,Intel,Core i3 M 370,1118,39.3,23407,https://cpu.userbenchmark.com/SpeedTest/259/IntelR-CoreTM-i3-CPU-------M-370----240GHz
CPU,,Intel,Core2 Duo E7500,1119,39.2,39897,https://cpu.userbenchmark.com/SpeedTest/987/IntelR-CoreTM2-Duo-CPU-----E7500----293GHz
CPU,,Intel,Core i7 L 620,1120,39.2,387,https://cpu.userbenchmark.com/SpeedTest/952/IntelR-CoreTM-i7-CPU-------L-620----200GHz
CPU,,Intel,Pentium E6500,1121,39.2,5942,https://cpu.userbenchmark.com/SpeedTest/720/PentiumR-Dual-Core--CPU------E6500----293GHz
CPU,,AMD,A6-3500 APU,1122,39.1,2804,https://cpu.userbenchmark.com/SpeedTest/4150/AMD-A6-3500-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A4-4000 APU,1123,39.1,6528,https://cpu.userbenchmark.com/SpeedTest/8144/AMD-A4-4000-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 Duo T9400,1124,39.1,3295,https://cpu.userbenchmark.com/SpeedTest/3645/IntelR-CoreTM2-Duo-CPU-----T9400----253GHz
CPU,,AMD,FX-7600P APU (2014 M.Ka),1125,39.1,1094,https://cpu.userbenchmark.com/SpeedTest/23736/AMD-FX-7600P-Radeon-R7-12-Compute-Cores-4C-8G
CPU,,Intel,Pentium E6600,1126,39,5119,https://cpu.userbenchmark.com/SpeedTest/988/PentiumR-Dual-Core--CPU------E6600----306GHz
CPU,,AMD,A8-4500M APU,1127,39,9726,https://cpu.userbenchmark.com/SpeedTest/758/AMD-A8-4500M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 6700,1128,39,2388,https://cpu.userbenchmark.com/SpeedTest/3850/IntelR-CoreTM2-CPU----------6700----266GHz
CPU,,Intel,Core2 Duo T9600,1129,38.9,2726,https://cpu.userbenchmark.com/SpeedTest/1795/IntelR-CoreTM2-Duo-CPU-----T9600----280GHz
CPU,,AMD,Athlon 7750,1130,38.8,2273,https://cpu.userbenchmark.com/SpeedTest/3774/AMD-Athlontm-7750-Dual-Core-Processor
CPU,,AMD,Athlon II X2 220,1131,38.7,5045,https://cpu.userbenchmark.com/SpeedTest/5455/AMD-Athlontm-II-X2-220-Processor
CPU,,AMD,Athlon 64 X2 Dual Core 5600+,1132,38.6,3286,https://cpu.userbenchmark.com/SpeedTest/2183/AMD-Athlontm-64-X2-Dual-Core-Processor-5600-
CPU,,AMD,A6-7470K APU (2014 D.Ka),1133,38.6,227,https://cpu.userbenchmark.com/SpeedTest/129200/AMD-A6-7470K-Radeon-R5-6-Compute-Cores-2C-4G
CPU,,Intel,Core2 Duo P9600,1134,38.6,524,https://cpu.userbenchmark.com/SpeedTest/8493/IntelR-CoreTM2-Duo-CPU-----P9600----266GHz
CPU,,Intel,Core2 Duo T9550,1135,38.6,1427,https://cpu.userbenchmark.com/SpeedTest/6301/IntelR-CoreTM2-Duo-CPU-----T9550----266GHz
CPU,,Intel,Core i3-4005U,1136,38.5,37483,https://cpu.userbenchmark.com/SpeedTest/7028/IntelR-CoreTM-i3-4005U-CPU---170GHz
CPU,,Intel,Core2 Duo E7300,1137,38.5,7475,https://cpu.userbenchmark.com/SpeedTest/2080/IntelR-CoreTM2-Duo-CPU-----E7300----266GHz
CPU,,Intel,Core i3 M 350,1138,38.5,14351,https://cpu.userbenchmark.com/SpeedTest/572/IntelR-CoreTM-i3-CPU-------M-350----227GHz
CPU,,AMD,Phenom II N830,1139,38.4,724,https://cpu.userbenchmark.com/SpeedTest/690/AMD-Phenomtm-II-N830-Triple-Core-Processor
CPU,,Intel,Core2 Duo E7400,1140,38.4,14354,https://cpu.userbenchmark.com/SpeedTest/2077/IntelR-CoreTM2-Duo-CPU-----E7400----280GHz
CPU,,AMD,Athlon 64 X2 Dual Core 5400+,1141,38.3,956,https://cpu.userbenchmark.com/SpeedTest/4069/AMD-Athlontm-64-X2-Dual-Core-Processor-5400-
CPU,,AMD,A6-3410MX APU,1142,38.3,1071,https://cpu.userbenchmark.com/SpeedTest/5327/AMD-A6-3410MX-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium D 3.73GHz,1143,38.3,44,https://cpu.userbenchmark.com/SpeedTest/10162/IntelR-PentiumR-D-CPU-373GHz
CPU,HE8067702740018,Intel,Pentium Gold 4415Y,1144,38.2,2625,https://cpu.userbenchmark.com/SpeedTest/549016/IntelR-PentiumR-CPU-4415Y---160GHz
CPU,,Intel,Celeron 2957U,1145,38.1,2764,https://cpu.userbenchmark.com/SpeedTest/12071/IntelR-CeleronR-2957U---140GHz
CPU,,Intel,Core2 Duo T9300,1146,38.1,3287,https://cpu.userbenchmark.com/SpeedTest/2444/IntelR-CoreTM2-Duo-CPU-----T9300----250GHz
CPU,,Intel,Core i3 M 330,1147,38,14119,https://cpu.userbenchmark.com/SpeedTest/484/IntelR-CoreTM-i3-CPU-------M-330----213GHz
CPU,,Intel,Core M-5Y31,1148,38,112,https://cpu.userbenchmark.com/SpeedTest/33034/IntelR-CoreTM-M-5Y31-CPU---090GHz
CPU,,AMD,Athlon II X2 215,1149,37.8,4513,https://cpu.userbenchmark.com/SpeedTest/885/AMD-Athlontm-II-X2-215-Processor
CPU,,Intel,Core2 Duo E6750,1150,37.8,9456,https://cpu.userbenchmark.com/SpeedTest/729/IntelR-CoreTM2-Duo-CPU-----E6750----266GHz
CPU,,Intel,Core2 Duo E7200,1151,37.8,6054,https://cpu.userbenchmark.com/SpeedTest/1876/IntelR-CoreTM2-Duo-CPU-----E7200----253GHz
CPU,,Intel,Pentium E6300,1152,37.8,2604,https://cpu.userbenchmark.com/SpeedTest/3310/PentiumR-Dual-Core--CPU------E6300----280GHz
CPU,,AMD,A8-3520M APU,1153,37.7,1349,https://cpu.userbenchmark.com/SpeedTest/6369/AMD-A8-3520M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 Duo P9400,1154,37.7,748,https://cpu.userbenchmark.com/SpeedTest/5017/IntelR-CoreTM2-Duo-CPU-----P9400----240GHz
CPU,,Intel,Core2 Duo P8800,1155,37.6,946,https://cpu.userbenchmark.com/SpeedTest/2429/IntelR-CoreTM2-Duo-CPU-----P8800----266GHz
CPU,,Intel,Core i3-5005U,1156,37.5,50603,https://cpu.userbenchmark.com/SpeedTest/24957/IntelR-CoreTM-i3-5005U-CPU---200GHz
CPU,,Intel,Pentium E5800,1157,37.5,8890,https://cpu.userbenchmark.com/SpeedTest/3092/PentiumR-Dual-Core--CPU------E5800----320GHz
CPU,,AMD,A8-3500M APU,1158,37.4,1332,https://cpu.userbenchmark.com/SpeedTest/5434/AMD-A8-3500M-APU-with-Radeontm-HD-Graphics
CPU,BX80557E6550,Intel,Core2 Duo E6550,1159,37.4,11349,https://cpu.userbenchmark.com/Intel-Core2-Duo-E6550/Rating/568
CPU,,AMD,Opteron 4171 HE,1160,37.4,16,https://cpu.userbenchmark.com/SpeedTest/5977/AMD-Opterontm-Processor-4171-HE
CPU,,Intel,Core2 6600,1161,37.3,8894,https://cpu.userbenchmark.com/SpeedTest/984/IntelR-CoreTM2-CPU----------6600----240GHz
CPU,,Intel,Core2 Duo P8700,1162,37.3,7366,https://cpu.userbenchmark.com/SpeedTest/581/IntelR-CoreTM2-Duo-CPU-----P8700----253GHz
CPU,,Intel,Core2 Duo T7700,1163,37.1,1898,https://cpu.userbenchmark.com/SpeedTest/2770/IntelR-CoreTM2-Duo-CPU-----T7700----240GHz
CPU,,AMD,Athlon Dual Core 4850e,1164,37.1,607,https://cpu.userbenchmark.com/SpeedTest/3970/AMD-Athlontm-Dual-Core-Processor-4850e
CPU,,AMD,Athlon 64 X2 Dual Core 5200+,1165,36.8,5400,https://cpu.userbenchmark.com/SpeedTest/1721/AMD-Athlontm-64-X2-Dual-Core-Processor-5200-
CPU,,AMD,A10-4655M APU,1166,36.8,2021,https://cpu.userbenchmark.com/SpeedTest/6343/AMD-A10-4655M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 Duo P8400,1167,36.8,6904,https://cpu.userbenchmark.com/SpeedTest/307/IntelR-CoreTM2-Duo-CPU-----P8400----226GHz
CPU,,Intel,Core2 Duo P8600,1168,36.7,8502,https://cpu.userbenchmark.com/SpeedTest/753/IntelR-CoreTM2-Duo-CPU-----P8600----240GHz
CPU,,Intel,Core2 Duo T8300,1169,36.6,2604,https://cpu.userbenchmark.com/SpeedTest/1921/IntelR-CoreTM2-Duo-CPU-----T8300----240GHz
CPU,,Intel,Pentium E5500,1170,36.6,7497,https://cpu.userbenchmark.com/SpeedTest/2012/PentiumR-Dual-Core--CPU------E5500----280GHz
CPU,,Intel,Core2 6420,1171,36.5,2091,https://cpu.userbenchmark.com/SpeedTest/1967/IntelR-CoreTM2-CPU----------6420----213GHz
CPU,,AMD,A10-5745M APU,1172,36.5,6689,https://cpu.userbenchmark.com/SpeedTest/4194/AMD-A10-5745M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium E5700,1173,36.5,20872,https://cpu.userbenchmark.com/SpeedTest/976/PentiumR-Dual-Core--CPU------E5700----300GHz
CPU,,AMD,A10-7400P APU (2014 M.Ka),1174,36.4,1409,https://cpu.userbenchmark.com/SpeedTest/26875/AMD-A10-7400P-Radeon-R6-10-Compute-Cores-4C-6G
CPU,,AMD,A6-3420M APU,1175,36.3,4510,https://cpu.userbenchmark.com/SpeedTest/649/AMD-A6-3420M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium P6200,1176,36.2,8041,https://cpu.userbenchmark.com/SpeedTest/4539/IntelR-PentiumR-CPU--------P6200----213GHz
CPU,,AMD,Athlon II P360,1177,36.2,1500,https://cpu.userbenchmark.com/SpeedTest/3956/AMD-Athlontm-II-P360-Dual-Core-Processor
CPU,,Intel,Pentium E5400,1178,36.2,14795,https://cpu.userbenchmark.com/SpeedTest/4475/PentiumR-Dual-Core--CPU------E5400----270GHz
CPU,,AMD,Phenom II P960,1179,36.2,1167,https://cpu.userbenchmark.com/SpeedTest/1991/AMD-Phenomtm-II-P960-Quad-Core-Processor
CPU,,Intel,Core i3-6006U,1180,36.1,47111,https://cpu.userbenchmark.com/SpeedTest/214467/IntelR-CoreTM-i3-6006U-CPU---200GHz
CPU,,Intel,Pentium E5200,1181,36,13848,https://cpu.userbenchmark.com/SpeedTest/1599/PentiumR-Dual-Core--CPU------E5200----250GHz
CPU,,Intel,Pentium E5300,1182,35.9,18604,https://cpu.userbenchmark.com/SpeedTest/38/PentiumR-Dual-Core--CPU------E5300----260GHz
CPU,,AMD,A8-5545M APU,1183,35.9,2749,https://cpu.userbenchmark.com/SpeedTest/9308/AMD-A8-5545M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon 64 X2 Dual Core 5000+,1184,35.8,5372,https://cpu.userbenchmark.com/SpeedTest/2324/AMD-Athlontm-64-X2-Dual-Core-Processor-5000-
CPU,,AMD,Athlon 64 X2 Dual Core 4600+,1185,35.8,2253,https://cpu.userbenchmark.com/SpeedTest/8715/AMD-Athlontm-64-X2-Dual-Core-Processor-4600-
CPU,,Intel,Atom Z3740D,1186,35.8,193,https://cpu.userbenchmark.com/SpeedTest/3287/IntelR-AtomTM-CPU--Z3740D---133GHz
CPU,,Intel,Celeron E3200,1187,35.7,981,https://cpu.userbenchmark.com/SpeedTest/6422/IntelR-CeleronR-CPU--------E3200----240GHz
CPU,,AMD,Sempron 145,1188,35.7,3678,https://cpu.userbenchmark.com/SpeedTest/6487/AMD-Semprontm-145-Processor
CPU,FH8068003067403,Intel,Celeron J4105,1189,35.7,1216,https://cpu.userbenchmark.com/SpeedTest/444211/IntelR-CeleronR-J4105-CPU---150GHz
CPU,,Intel,Core2 Duo P7550,1190,35.7,895,https://cpu.userbenchmark.com/SpeedTest/3099/IntelR-CoreTM2-Duo-CPU-----P7550----226GHz
CPU,,Intel,Celeron E3300,1191,35.6,2428,https://cpu.userbenchmark.com/SpeedTest/5787/IntelR-CeleronR-CPU--------E3300----250GHz
CPU,FM980PADY44AB,AMD,FX-9800P APU (2016 M.BR),1192,35.6,3040,https://cpu.userbenchmark.com/SpeedTest/141405/AMD-FX-9800P-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,AMD,A4-3400 APU,1193,35.5,2796,https://cpu.userbenchmark.com/SpeedTest/6076/AMD-A4-3400-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 Duo P7450,1194,35.5,2755,https://cpu.userbenchmark.com/SpeedTest/1597/IntelR-CoreTM2-Duo-CPU-----P7450----213GHz
CPU,,AMD,A4-3300 APU,1195,35.5,2884,https://cpu.userbenchmark.com/SpeedTest/4728/AMD-A4-3300-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 6400,1196,35.5,5556,https://cpu.userbenchmark.com/SpeedTest/106/IntelR-CoreTM2-CPU----------6400----213GHz
CPU,,Intel,Core2 Duo E4700,1197,35.4,1169,https://cpu.userbenchmark.com/SpeedTest/669/IntelR-CoreTM2-Duo-CPU-----E4700----260GHz
CPU,,AMD,Athlon Dual Core 4450e,1198,35.4,511,https://cpu.userbenchmark.com/SpeedTest/9437/AMD-Athlontm-Dual-Core-Processor-4450e
CPU,,AMD,A10-9620P APU (2016 M.BR),1199,35.3,6180,https://cpu.userbenchmark.com/SpeedTest/300068/AMD-A10-9620P-RADEON-R5-10-COMPUTE-CORES-4C-6G
CPU,,AMD,Turion II Neo N54L,1200,35.3,191,https://cpu.userbenchmark.com/SpeedTest/7165/AMD-Turiontm-II-Neo-N54L-Dual-Core-Processor
CPU,,AMD,A6-4400M APU,1201,35.2,6363,https://cpu.userbenchmark.com/SpeedTest/1745/AMD-A6-4400M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium J2900,1202,35.2,4259,https://cpu.userbenchmark.com/SpeedTest/12727/IntelR-PentiumR-CPU--J2900----241GHz
CPU,AD9500AHABBOX,AMD,A6-9500E APU (2016 D.BR),1203,35.2,255,https://cpu.userbenchmark.com/SpeedTest/340618/AMD-A6-9500E-RADEON-R5-6-COMPUTE-CORES-2C-4G
CPU,,Intel,Pentium P6100,1204,35.2,6283,https://cpu.userbenchmark.com/SpeedTest/756/IntelR-PentiumR-CPU--------P6100----200GHz
CPU,,Intel,Celeron E3400,1205,35.2,3809,https://cpu.userbenchmark.com/SpeedTest/5119/IntelR-CeleronR-CPU--------E3400----260GHz
CPU,,AMD,Sempron 140,1206,35.1,2532,https://cpu.userbenchmark.com/SpeedTest/3248/AMD-Semprontm-140-Processor
CPU,,Intel,Core2 Duo T7500,1207,35.1,4281,https://cpu.userbenchmark.com/SpeedTest/867/IntelR-CoreTM2-Duo-CPU-----T7500----220GHz
CPU,,Intel,Core2 Duo T8100,1208,35,2639,https://cpu.userbenchmark.com/SpeedTest/2334/IntelR-CoreTM2-Duo-CPU-----T8100----210GHz
CPU,,AMD,A4-4300M APU,1209,35,2270,https://cpu.userbenchmark.com/SpeedTest/2001/AMD-A4-4300M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A12-9720P APU (2016 M.BR),1210,35,17422,https://cpu.userbenchmark.com/SpeedTest/308530/AMD-A12-9720P-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,AMD,Athlon II P340,1211,34.9,2473,https://cpu.userbenchmark.com/SpeedTest/380/AMD-Athlontm-II-P340-Dual-Core-Processor
CPU,,AMD,A6-7400K APU (2014 D.Ka),1212,34.8,8083,https://cpu.userbenchmark.com/SpeedTest/16549/AMD-A6-7400K-Radeon-R5-6-Compute-Cores-2C-4G
CPU,,Intel,Core2 Duo P7350,1213,34.8,2717,https://cpu.userbenchmark.com/SpeedTest/1998/IntelR-CoreTM2-Duo-CPU-----P7350----200GHz
CPU,,AMD,Athlon 64 X2 Dual Core 4800+,1214,34.7,1985,https://cpu.userbenchmark.com/SpeedTest/2246/AMD-Athlontm-64-X2-Dual-Core-Processor-4800-
CPU,,Intel,Pentium N3530,1215,34.7,5111,https://cpu.userbenchmark.com/SpeedTest/11468/IntelR-PentiumR-CPU--N3530----216GHz
CPU,,AMD,A6-3400M APU,1216,34.6,3654,https://cpu.userbenchmark.com/SpeedTest/491/AMD-A6-3400M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 Duo T6670,1217,34.6,2094,https://cpu.userbenchmark.com/SpeedTest/2964/IntelR-CoreTM2-Duo-CPU-----T6670----220GHz
CPU,,Intel,Celeron Dual Core T3300,1218,34.5,619,https://cpu.userbenchmark.com/SpeedTest/8823/CeleronR-Dual-Core-CPU-------T3300----200GHz
